income,dti,credit_history,delinquencies,revolving_utilization,open_accounts,credit_card_limit,default
42459.72,0.082,7.38,0,0.634,11,14400.97,0
32503.36,0.319,7.1,1,0.388,7,22171.68,0
51265.07,0.03,5.27,0,0.708,10,16611.48,0
76619.64,0.058,5.02,1,0.418,1,13392.6,0
53959.84,0.282,7.01,0,0.076,12,9670.74,0
27120.01,0.233,11.34,1,0.243,10,18896.99,0
35392.18,0.264,3.08,2,0.175,2,14851.78,0
25000.0,0.284,8.56,0,0.162,1,11762.18,0
40325.91,0.159,4.93,2,0.163,12,18288.4,0
25000.0,0.249,5.85,0,0.075,4,10563.05,0
26357.76,0.177,6.19,0,0.583,8,12639.64,0
58905.51,0.008,1.89,1,0.432,9,1733.9,0
54250.25,0.179,5.38,1,0.339,5,7352.0,0
25000.0,0.182,7.2,0,0.199,2,9802.72,0
34316.99,0.367,1.77,1,0.839,2,12495.33,0
47203.37,0.081,7.71,0,0.667,11,8119.98,0
46044.92,0.14,6.78,1,0.633,10,14675.96,0
25000.0,0.145,9.75,2,0.484,9,9940.16,0
43958.59,0.427,8.89,0,0.621,5,8636.89,0
32443.38,0.237,2.92,1,0.422,4,4421.54,0
61055.21,0.204,8.7,4,0.139,6,8819.7,0
37419.12,0.205,7.37,0,0.476,3,6527.22,0
45512.88,0.251,6.32,1,0.486,9,14399.64,0
38630.9,0.346,4.97,0,0.418,11,6701.42,0
50678.43,0.094,3.63,2,0.654,9,14984.81,0
30674.15,0.353,7.69,0,0.692,13,13919.19,0
50710.52,0.123,5.18,0,0.525,13,18203.15,0
61275.6,0.251,5.13,2,0.136,11,9838.11,0
76301.37,0.225,2.46,0,0.778,13,13067.31,0
69865.44,0.262,9.4,3,0.291,13,17169.33,0
33268.2,0.103,4.74,0,0.455,12,12494.9,0
49119.06,0.118,9.11,1,0.516,13,17050.03,0
53243.13,0.146,10.49,0,0.612,2,1000.0,0
49341.25,0.204,5.43,1,0.31,6,15153.34,0
52245.94,0.28,11.28,1,0.707,4,11501.12,0
46554.56,0.104,11.94,2,0.565,13,15899.92,0
33162.02,0.313,7.91,0,0.398,2,16323.26,0
43152.2,0.108,11.1,2,0.763,9,15568.59,0
53980.35,0.077,3.66,0,0.413,7,2497.03,0
47172.29,0.279,14.21,0,0.37,1,1000.0,0
27344.65,0.283,10.28,0,0.597,8,16076.42,0
29520.3,0.092,5.75,2,0.018,2,8954.17,0
34778.87,0.053,9.38,0,0.433,11,15288.22,0
37358.48,0.276,6.06,1,0.336,10,13655.84,0
42406.02,0.389,5.04,3,0.497,2,10375.55,1
28510.19,0.139,5.11,1,0.547,7,13589.13,0
53009.93,0.113,13.48,2,0.203,9,6586.24,0
25000.0,0.197,10.7,1,0.428,10,18507.69,0
48293.18,0.128,4.5,2,0.294,5,14225.05,0
47919.93,0.149,5.69,0,0.168,9,16911.54,0
50283.61,0.198,7.36,2,0.625,10,17886.88,0
25000.0,0.425,4.3,1,0.488,8,10611.75,0
25028.08,0.093,5.34,0,0.388,3,9278.5,0
35474.04,0.137,8.22,2,0.48,3,4572.26,0
42569.73,0.13,10.67,1,0.447,12,9589.75,0
39007.65,0.383,5.95,1,0.756,3,13696.09,0
30187.67,0.267,0.5,0,0.422,6,7605.66,0
62885.15,0.131,10.2,2,0.371,7,7440.5,0
44954.69,0.115,14.44,0,0.201,4,12303.95,0
34955.66,0.379,4.1,2,0.36,10,13817.61,0
28405.84,0.201,8.16,0,0.301,7,9478.93,0
41104.57,0.309,9.18,0,0.171,10,14356.09,0
62351.63,0.224,4.76,0,0.826,9,1000.0,0
40632.07,0.468,9.05,1,0.445,13,13563.14,0
39687.18,0.374,7.31,0,0.377,9,5208.26,0
41076.8,0.108,6.64,1,0.334,9,12207.02,0
41865.42,0.253,7.71,2,0.205,11,9132.63,0
36989.33,0.116,7.78,0,0.294,6,16934.68,0
28552.53,0.05,0.5,0,0.273,11,16828.82,0
68538.78,0.134,7.17,2,0.329,9,12032.34,0
50167.49,0.102,12.02,1,0.132,8,6447.45,0
84203.91,0.102,5.31,5,0.607,6,10793.64,0
47769.59,0.211,8.85,0,0.229,8,7101.75,0
37013.86,0.252,5.65,1,0.444,7,7699.1,0
28823.81,0.23,9.73,3,0.232,3,10897.03,0
35757.01,0.234,3.31,2,0.398,7,15870.05,0
26808.38,0.197,5.22,1,0.202,4,11142.42,0
83637.25,0.157,2.19,2,0.768,5,11274.04,0
39896.3,0.067,10.01,0,0.555,7,13616.06,0
52845.08,0.05,10.76,1,0.718,12,10314.11,0
56200.96,0.242,2.16,0,0.29,10,12195.26,0
58590.06,0.244,9.23,2,0.123,9,18142.96,0
97905.15,0.097,10.77,0,0.09,11,11334.53,0
38816.7,0.105,6.56,3,0.198,9,14764.54,0
37659.79,0.115,0.87,1,0.326,8,6962.72,0
42513.12,0.159,10.97,1,0.297,13,10058.81,0
52155.74,0.159,8.89,2,0.251,13,11494.93,0
42727.88,0.159,3.81,7,0.306,8,18515.55,1
36530.47,0.108,0.72,3,0.367,2,6572.26,0
31238.98,0.455,4.7,2,0.56,3,11954.29,0
30606.81,0.443,8.71,3,0.249,6,15311.19,0
44104.43,0.315,10.54,1,0.864,7,2211.57,0
28293.65,0.035,6.49,1,0.668,10,15674.21,0
25000.0,0.217,6.82,2,0.131,2,4054.35,0
41786.72,0.275,0.58,0,0.392,12,12360.56,0
60289.94,0.283,7.46,0,0.232,2,21470.87,0
50596.31,0.22,7.18,0,0.493,11,15319.62,0
39884.35,0.213,2.89,1,0.386,1,14261.29,0
46214.58,0.239,15.51,0,0.502,7,17121.03,0
25000.0,0.269,5.05,1,0.532,13,14664.89,0
31527.83,0.059,5.44,0,0.703,10,15689.19,0
72209.29,0.321,9.28,3,0.471,8,13956.23,0
60745.09,0.184,4.46,1,0.569,13,17426.29,0
31286.74,0.105,9.28,1,0.69,3,10033.61,0
74162.16,0.105,7.94,1,0.68,3,10653.84,0
31217.63,0.267,8.26,1,0.554,5,17959.46,0
30088.03,0.124,11.51,1,0.283,5,7912.19,0
68704.58,0.089,6.69,1,0.613,7,18054.9,0
63431.07,0.051,2.05,0,0.078,12,12419.6,0
32663.19,0.431,2.07,1,0.216,12,9722.77,0
39451.17,0.063,12.11,0,0.239,3,15374.28,0
35610.83,0.068,9.69,1,0.462,1,12769.93,0
47879.78,0.374,4.97,1,0.75,9,19905.38,0
69465.62,0.218,0.8,0,0.842,10,14658.52,0
48351.58,0.047,5.51,0,0.454,8,5447.93,0
38566.27,0.376,6.69,1,0.324,2,6918.89,0
25054.16,0.122,7.2,1,0.236,1,11350.8,0
52695.59,0.175,12.62,0,0.585,10,11328.31,0
26159.52,0.185,5.74,2,0.781,10,17485.81,0
37590.38,0.098,10.08,3,0.309,3,11892.01,0
56127.57,0.142,0.78,0,0.492,11,15228.29,0
53312.65,0.058,10.47,1,0.448,8,10194.05,0
53828.03,0.224,9.91,0,0.462,9,12400.95,0
51257.77,0.128,5.3,3,0.185,5,20414.46,0
42236.95,0.093,8.35,2,0.809,12,6893.1,0
44611.82,0.282,7.72,1,0.51,11,9979.74,0
41449.23,0.444,9.75,1,0.444,2,8992.99,0
47519.82,0.248,4.6,1,0.367,3,6714.14,0
48403.76,0.252,1.85,1,0.568,9,11811.63,0
42052.12,0.282,6.91,2,0.052,8,8958.27,0
48042.19,0.105,5.54,1,0.178,4,6668.84,0
31581.05,0.403,1.14,1,0.34,3,21295.96,0
36046.5,0.229,9.35,0,0.416,8,12045.75,0
43506.89,0.348,9.75,3,0.134,10,20447.91,0
78686.71,0.321,9.91,4,0.265,8,9321.28,0
48298.07,0.183,6.33,0,0.704,5,11720.17,0
38286.11,0.03,8.18,1,0.556,7,16597.92,0
37157.53,0.261,8.19,1,0.726,6,5123.56,0
52075.92,0.38,4.31,1,0.414,8,9152.04,0
38791.58,0.363,8.68,2,0.366,6,11613.8,0
50165.53,0.225,7.17,0,0.77,12,5826.54,0
48005.05,0.158,6.37,3,0.708,11,16620.29,0
25948.59,0.136,11.22,0,0.421,10,8990.49,0
47357.23,0.095,8.31,1,0.48,11,2009.77,0
47238.68,0.129,12.8,2,0.437,11,11720.73,0
53041.7,0.197,7.84,0,0.628,3,5222.66,0
29942.1,0.176,2.94,2,0.178,3,6185.32,0
58861.27,0.064,7.41,0,0.455,8,2955.33,0
37858.88,0.199,14.4,0,0.557,1,8240.9,0
80490.63,0.373,6.15,1,0.292,11,14039.28,0
74113.39,0.168,9.38,0,0.259,5,18329.42,0
32441.02,0.046,12.3,1,0.375,1,13508.12,0
25000.0,0.171,10.16,2,0.388,10,1000.0,0
51227.66,0.155,7.44,1,0.567,4,21054.64,0
30121.99,0.048,9.12,3,0.247,2,18894.58,0
59971.67,0.189,8.84,1,0.232,13,5827.24,0
48312.79,0.123,7.2,1,0.476,4,9364.8,0
25000.0,0.138,8.17,4,0.295,4,18958.32,0
52771.29,0.16,10.76,0,0.185,3,9341.74,0
42109.89,0.393,12.68,2,0.294,11,16125.5,0
46362.17,0.311,5.09,1,0.773,10,4847.39,0
68419.72,0.398,4.74,1,0.171,12,7125.46,0
38350.67,0.22,6.55,0,0.237,5,16233.75,0
52329.08,0.053,10.63,1,0.487,5,15052.27,0
32551.02,0.074,8.56,1,0.49,13,13283.69,0
32832.31,0.191,5.91,1,0.442,3,11138.6,0
37184.54,0.46,5.39,0,0.071,13,15764.41,0
32301.42,0.085,13.79,1,0.59,8,14509.87,0
48959.64,0.008,5.46,2,0.844,2,10389.25,0
25255.45,0.065,9.39,3,0.438,9,7815.64,0
53655.62,0.366,9.02,1,0.488,10,13639.13,0
30744.46,0.318,5.02,0,0.325,4,14444.02,0
45807.2,0.126,4.9,2,0.417,8,15128.31,0
26486.71,0.176,15.21,0,0.199,1,14889.4,0
47439.3,0.262,8.82,0,0.307,9,13421.8,0
58653.51,0.074,5.05,1,0.588,11,19161.51,0
40272.33,0.365,4.95,0,0.596,10,23160.84,0
69012.21,0.144,8.22,0,0.827,13,9165.93,0
38216.87,0.272,14.03,3,0.711,9,10764.08,0
46350.1,0.102,4.35,1,0.681,10,6320.61,0
29030.04,0.273,12.79,1,0.238,3,18827.92,0
46791.22,0.281,2.16,0,0.562,6,23844.12,0
32897.48,0.236,0.5,1,0.572,5,10143.26,0
31190.32,0.229,4.4,0,0.351,8,6617.43,0
69775.36,0.096,9.95,3,0.19,2,5991.32,0
25730.25,0.225,8.97,2,0.502,6,11721.58,0
38554.61,0.274,9.63,1,0.407,2,12350.29,0
51507.19,0.045,8.55,1,0.632,2,9062.8,0
43561.32,0.253,8.03,2,0.522,7,10227.9,0
25000.0,0.142,3.88,1,0.796,11,1845.88,0
49581.26,0.162,5.54,3,0.533,9,20486.11,0
25000.0,0.177,8.29,1,0.365,13,11830.47,0
34367.33,0.383,9.85,1,0.545,2,13793.37,0
36846.47,0.072,6.83,1,0.217,7,8576.71,0
25000.0,0.241,6.73,3,0.537,11,6077.35,0
38674.46,0.251,3.0,2,0.139,2,15340.76,0
50668.37,0.045,9.14,2,0.47,5,15540.2,0
37815.35,0.199,10.21,1,0.649,4,10154.33,0
42818.5,0.109,5.32,0,0.282,8,11158.02,0
88576.81,0.438,13.53,1,0.524,1,15221.56,0
59510.26,0.269,7.24,2,0.53,13,12423.39,0
40977.77,0.531,3.5,0,0.294,12,10931.08,0
99255.55,0.046,4.38,1,0.407,1,9801.73,0
32121.16,0.19,0.5,0,0.626,10,20135.8,0
48140.88,0.252,11.13,1,0.127,4,20042.64,0
25000.0,0.151,3.06,1,0.627,11,8969.34,0
46139.04,0.1,8.48,1,0.365,7,12044.35,0
38599.96,0.302,4.44,3,0.237,3,7748.84,0
40997.96,0.297,7.34,1,0.37,2,2867.02,0
45691.54,0.093,4.36,0,0.64,13,14754.76,0
44267.29,0.199,5.25,5,0.213,8,17122.06,0
27572.67,0.199,1.91,1,0.535,11,1000.0,0
35095.54,0.211,4.29,0,0.788,8,15751.94,0
40220.06,0.126,4.77,1,0.349,3,20921.66,0
25000.0,0.212,5.9,4,0.723,12,12598.94,0
53151.38,0.284,7.64,1,0.414,8,8448.72,0
77575.65,0.088,2.22,3,0.246,6,16077.11,0
44633.51,0.102,4.0,1,0.177,5,8950.97,0
33366.26,0.041,7.78,0,0.883,10,9124.52,0
25000.0,0.514,10.3,2,0.577,8,10055.99,1
25000.0,0.067,8.29,1,0.231,11,12305.33,0
45194.47,0.267,5.82,1,0.74,1,23226.84,0
62433.22,0.217,3.25,1,0.224,13,13623.09,0
37159.34,0.092,0.8,2,0.623,7,16787.4,0
25000.0,0.234,10.12,3,0.549,6,11242.1,0
29588.5,0.268,7.01,1,0.171,12,11804.1,0
32850.42,0.148,11.01,2,0.41,4,14623.67,0
25000.0,0.306,1.41,0,0.155,4,9828.99,0
36000.99,0.318,1.35,2,0.602,10,4906.85,1
54848.79,0.021,4.23,1,0.501,3,18462.82,0
25000.0,0.117,3.91,0,0.213,6,10448.51,0
32995.48,0.087,1.87,1,0.089,10,9922.17,0
25000.0,0.079,10.08,2,0.646,2,8027.73,0
30130.64,0.065,5.79,0,0.485,8,20862.75,0
38108.19,0.136,6.51,1,0.112,7,17550.06,0
57378.34,0.208,9.05,2,0.524,11,11583.2,0
47075.03,0.142,5.32,0,0.409,1,11351.5,0
26523.68,0.176,6.07,5,0.317,2,14975.25,0
41476.96,0.202,4.24,1,0.153,1,18923.47,0
35707.76,0.212,4.68,2,0.129,9,14166.94,0
39954.45,0.191,3.01,3,0.394,8,11537.89,0
37428.09,0.089,7.79,0,0.181,10,13880.45,0
44787.31,0.074,9.48,1,0.348,2,9143.28,0
42761.33,0.134,8.45,1,0.41,7,11430.11,0
54352.82,0.09,8.32,0,0.816,9,10707.93,0
41806.5,0.387,7.61,0,0.335,8,15273.01,0
72509.71,0.06,2.14,0,0.21,9,11972.24,0
48133.28,0.105,8.83,0,0.247,9,3947.66,0
67333.19,0.267,2.51,2,0.239,6,2548.42,0
51641.84,0.233,9.6,0,0.729,1,3370.16,0
31714.36,0.067,8.23,1,0.385,2,8992.62,0
62008.16,0.414,3.73,0,0.435,13,10416.97,0
60746.33,0.223,11.71,0,0.429,3,17365.35,0
25000.0,0.226,9.43,1,0.514,13,14240.08,0
33125.02,0.313,8.28,2,0.523,13,10702.13,0
66500.56,0.256,7.66,0,0.672,2,15574.33,0
58048.6,0.315,14.28,1,0.748,2,11872.67,0
25000.0,0.055,7.76,2,0.131,9,17246.06,0
54207.07,0.161,7.35,1,0.542,6,15529.8,0
73462.64,0.064,6.23,0,0.557,4,15587.04,0
49629.69,0.372,12.28,0,0.499,5,7525.69,0
25000.0,0.171,5.71,0,0.167,7,11641.55,0
30505.57,0.019,8.72,1,0.481,11,8276.48,0
46174.2,0.115,7.3,1,0.456,8,11968.95,0
37218.56,0.276,8.4,1,0.518,9,13939.32,0
62766.82,0.059,7.31,2,0.524,4,9259.57,0
51841.02,0.027,7.87,3,0.323,7,16282.05,0
79786.71,0.223,4.61,0,0.253,6,9451.48,0
57366.51,0.105,3.91,2,0.605,12,10663.47,0
48697.75,0.07,5.44,0,0.498,4,18059.11,0
35953.55,0.166,10.32,2,0.486,3,13905.48,0
65615.13,0.034,6.5,0,0.309,12,12658.99,0
40212.15,0.152,8.56,0,0.626,12,9987.24,0
28027.32,0.236,5.64,0,0.666,6,15752.89,0
40817.24,0.146,13.33,2,0.751,9,1000.0,0
38865.05,0.366,5.32,1,0.537,5,11327.93,0
28346.56,0.06,9.96,1,0.588,8,6599.87,0
53623.54,0.149,9.83,2,0.893,9,11139.15,0
38209.91,0.149,3.91,0,0.511,9,8622.94,0
46094.83,0.102,10.43,2,0.448,7,12148.56,0
30536.62,0.058,5.82,5,0.359,1,11441.19,0
37887.07,0.088,7.53,3,0.537,4,13155.89,0
52628.56,0.067,8.24,1,0.326,5,13920.13,0
36813.14,0.389,8.58,3,0.611,13,9200.4,1
35317.38,0.089,4.56,2,0.363,3,5924.63,0
86207.27,0.251,8.42,0,0.482,11,14245.26,0
44831.59,0.125,4.1,1,0.263,12,7984.49,0
51878.37,0.154,6.71,3,0.589,4,14364.53,0
52113.71,0.113,4.29,1,0.386,10,11804.29,0
41520.28,0.316,3.74,1,0.464,2,5874.29,0
48274.98,0.072,5.4,0,0.713,13,20130.31,0
28550.96,0.216,7.01,2,0.46,1,11924.05,0
66627.52,0.34,2.35,1,0.216,9,8385.64,0
62095.72,0.163,2.72,0,0.572,3,9121.38,0
42897.77,0.097,4.56,0,0.574,12,17565.43,0
40224.22,0.07,7.67,0,0.54,10,17025.04,0
26007.28,0.428,10.44,3,0.313,2,20534.04,0
57541.34,0.156,6.69,1,0.565,11,12374.01,0
36707.53,0.175,2.11,1,0.217,3,13747.68,0
49683.02,0.347,5.49,3,0.264,2,6116.88,0
25000.0,0.082,5.56,2,0.326,2,3936.73,0
50061.58,0.185,8.21,8,0.513,5,20749.86,1
37747.03,0.152,8.2,2,0.136,7,14640.5,0
40302.46,0.199,5.71,1,0.632,9,18394.71,0
25000.0,0.225,5.86,1,0.646,9,13060.2,0
50902.76,0.285,9.13,1,0.38,5,24414.91,0
32390.36,0.14,9.86,3,0.379,11,4722.63,0
39479.86,0.392,7.67,0,0.225,8,5249.82,0
53181.37,0.202,12.11,1,0.213,3,22328.2,0
38949.29,0.054,1.81,1,0.27,2,14920.39,0
80433.42,0.238,6.88,0,0.82,9,8384.23,0
29302.23,0.266,8.87,2,0.393,9,15387.93,0
43659.23,0.131,5.08,1,0.454,8,21693.22,0
46381.83,0.123,5.43,1,0.278,12,11970.54,0
28095.35,0.193,5.72,3,0.299,11,8701.32,0
41381.66,0.065,4.82,0,0.282,13,10080.15,0
37488.57,0.222,2.9,2,0.266,8,10655.89,0
43435.62,0.321,4.33,1,0.665,5,2754.13,0
47041.09,0.333,4.44,0,0.57,9,4394.63,0
65472.65,0.323,2.95,3,0.463,7,10561.04,1
44394.05,0.131,0.5,1,0.468,2,8553.78,0
48604.64,0.194,8.83,0,0.06,6,13295.8,0
67830.05,0.027,3.23,0,0.66,13,8842.14,0
25000.0,0.121,12.38,1,0.685,13,12177.87,0
36628.47,0.203,8.32,1,0.341,11,12346.47,0
40674.64,0.198,5.66,0,0.513,2,17448.39,0
25000.0,0.193,5.97,0,0.439,4,14021.73,0
41226.57,0.456,7.2,2,0.621,12,14621.04,1
25000.0,0.106,4.62,0,0.389,1,5655.16,0
51376.61,0.04,6.84,3,0.493,10,14420.3,0
25000.0,0.307,6.44,0,0.279,10,19521.64,0
25902.25,0.022,5.62,3,0.432,3,13062.96,0
48219.58,0.218,9.88,2,0.649,7,14623.71,0
25000.0,0.53,7.98,1,0.044,8,1000.0,0
82357.36,0.216,10.45,3,0.629,4,9483.61,0
41806.66,0.118,9.75,1,0.382,13,6497.32,0
38793.87,0.343,10.34,1,0.533,10,13911.05,0
61151.98,0.088,5.57,3,0.48,5,6421.92,0
39030.63,0.124,9.81,2,0.671,3,6545.88,0
43661.45,0.25,7.52,1,0.218,1,19187.02,0
38003.55,0.311,9.04,0,0.606,11,14722.91,0
33670.05,0.357,10.81,2,0.432,1,13213.6,0
45702.84,0.175,8.66,1,0.351,4,11563.83,0
48231.12,0.052,7.42,0,0.665,1,3815.23,0
25703.99,0.139,5.33,0,0.169,3,2077.76,0
29483.6,0.231,0.5,2,0.236,7,14552.45,0
31863.13,0.135,5.01,3,0.809,2,5350.08,0
39721.35,0.259,6.61,1,0.659,7,6553.42,0
45296.33,0.133,0.5,2,0.403,10,20704.8,0
85359.75,0.318,7.49,0,0.334,11,16170.45,0
44190.45,0.155,5.16,1,0.635,3,14489.98,0
37759.02,0.171,3.89,2,0.621,6,18435.17,0
31250.53,0.118,11.55,1,0.354,11,4967.45,0
56661.42,0.256,4.57,0,0.419,1,12844.84,0
39967.99,0.414,9.97,0,0.277,4,7689.75,0
45234.44,0.111,8.83,1,0.425,7,14167.39,0
40125.3,0.312,9.05,0,0.429,4,8951.34,0
48664.35,0.192,9.71,3,0.178,4,5659.14,0
47455.37,0.159,10.3,0,0.567,13,16852.6,0
45745.33,0.152,2.28,2,0.675,4,12837.98,0
40188.72,0.24,5.76,0,0.634,12,8791.14,0
41468.94,0.172,8.2,3,0.275,7,14538.58,0
45881.25,0.175,8.35,1,0.457,10,19030.38,0
25000.0,0.342,6.12,1,0.208,9,11836.31,0
39659.06,0.281,10.15,0,0.635,7,13725.57,0
56572.39,0.065,6.38,0,0.16,8,12721.09,0
33924.4,0.176,3.47,3,0.225,11,8562.23,0
25000.0,0.192,1.34,2,0.415,1,13296.69,0
25000.0,0.215,6.51,0,0.278,8,8741.82,0
41205.18,0.165,10.84,1,0.573,4,4125.56,0
31186.3,0.059,6.39,2,0.881,6,13128.5,0
42060.9,0.322,6.66,2,0.675,1,11796.22,0
39876.33,0.191,2.58,1,0.725,12,3751.3,0
34057.18,0.069,7.33,0,0.533,8,13451.61,0
29136.61,0.165,8.84,1,0.574,10,22328.13,0
42977.0,0.097,6.2,0,0.614,1,1000.0,0
41114.91,0.212,4.37,4,0.742,7,12025.43,1
38431.73,0.118,6.86,1,0.161,5,6067.32,0
54466.71,0.291,9.77,1,0.581,11,13334.2,0
43065.05,0.21,7.49,0,0.387,3,8463.64,0
32577.88,0.104,7.87,1,0.142,11,6265.02,0
35400.89,0.234,8.54,2,0.603,7,9165.61,0
39274.24,0.1,10.97,3,0.196,10,15422.04,0
41903.17,0.234,3.65,2,0.463,5,16472.85,0
64070.88,0.123,6.47,1,0.645,1,13656.02,0
72462.69,0.137,4.99,0,0.218,4,15266.29,0
34059.67,0.166,4.47,0,0.187,2,9728.06,0
28091.08,0.48,8.44,1,0.183,12,6804.98,0
33189.59,0.281,3.28,2,0.552,11,1890.64,0
46492.4,0.229,9.87,3,0.608,3,16137.16,0
53716.49,0.031,6.07,1,0.806,2,15489.6,0
34792.59,0.063,11.38,0,0.591,11,13974.99,0
29144.99,0.147,5.92,0,0.649,12,11894.4,0
45881.92,0.056,4.52,1,0.729,13,15949.42,0
49924.02,0.077,4.3,0,0.603,11,6477.1,0
57648.83,0.383,7.27,0,0.172,3,11191.47,0
32106.02,0.416,5.39,2,0.684,6,6186.3,1
45030.79,0.164,0.68,1,0.671,12,6807.37,0
25000.0,0.279,4.75,1,0.276,7,11104.7,0
38677.22,0.124,10.33,1,0.508,10,10030.48,0
51610.48,0.224,8.92,2,0.471,4,12329.53,0
67460.82,0.052,8.69,1,0.747,3,15440.47,0
44611.95,0.099,7.83,2,0.543,8,15349.08,0
36878.63,0.185,8.34,0,0.637,3,12038.04,0
25000.0,0.169,8.44,1,0.654,13,20085.45,0
43474.5,0.123,5.04,0,0.274,6,2317.01,0
50066.91,0.255,7.89,1,0.278,10,13415.65,0
57227.11,0.035,4.86,0,0.295,7,17246.93,0
43700.91,0.307,10.01,2,0.465,2,15409.34,0
28726.78,0.087,6.5,0,0.329,6,12184.47,0
48714.22,0.408,5.51,1,0.331,10,17487.5,0
72508.41,0.186,4.32,0,0.245,1,11535.97,0
36613.07,0.069,9.19,1,0.175,4,17800.37,0
30307.3,0.088,8.8,1,0.508,7,14995.86,0
35761.0,0.254,7.88,1,0.358,13,8908.39,0
39950.14,0.087,6.38,1,0.616,11,13748.7,0
33415.71,0.145,6.71,2,0.134,11,12447.04,0
51390.91,0.217,6.66,0,0.471,9,12757.9,0
46665.27,0.137,9.33,1,0.298,5,9510.44,0
35702.86,0.069,8.85,2,0.749,7,12337.46,0
39857.31,0.051,7.48,3,0.466,6,8984.41,0
25000.0,0.165,11.63,0,0.392,9,14853.91,0
44911.04,0.255,5.68,0,0.098,4,13941.95,0
25000.0,0.191,7.14,1,0.464,2,5868.83,0
36422.21,0.125,4.03,0,0.48,3,15598.89,0
34150.4,0.148,10.7,1,0.491,10,12298.48,0
47254.48,0.087,5.19,1,0.27,4,9889.46,0
34356.63,0.195,7.23,1,0.907,3,18343.8,0
39480.6,0.147,5.96,3,0.66,3,9295.04,0
67732.22,0.204,5.64,0,0.333,2,12327.05,0
25000.0,0.1,7.08,2,0.564,8,17626.89,0
41755.46,0.068,7.0,1,0.673,2,13666.66,0
54310.52,0.284,4.65,0,0.787,12,16190.93,0
32218.22,0.198,7.6,5,0.659,7,13065.9,1
40429.82,0.105,5.3,3,0.486,11,10951.94,0
25000.0,0.353,6.41,1,0.508,10,10322.49,0
25000.0,0.322,8.76,2,0.366,5,11330.61,0
51675.45,0.174,5.78,1,0.285,10,9829.0,0
35792.72,0.076,13.12,0,0.414,5,8231.88,0
25350.67,0.251,13.14,0,0.62,6,12257.91,0
34006.85,0.118,3.65,0,0.64,11,12072.1,0
49590.37,0.323,4.29,0,0.357,12,8465.07,0
48675.5,0.236,7.08,2,0.595,10,10176.91,0
57913.57,0.185,10.49,2,0.416,12,10228.7,0
33644.37,0.128,0.98,1,0.267,3,13328.95,0
32221.76,0.181,6.74,1,0.526,5,13960.11,0
45062.63,0.345,7.56,3,0.144,10,5246.55,0
56955.95,0.041,5.35,1,0.578,3,13271.07,0
35203.63,0.204,9.5,2,0.676,8,14018.63,0
56126.7,0.038,7.12,1,0.513,6,4834.72,0
35713.55,0.105,6.36,4,0.363,13,16970.7,0
81888.04,0.326,3.92,4,0.616,5,15365.7,0
25000.0,0.253,7.8,0,0.421,8,8460.41,0
68678.55,0.084,9.56,0,0.308,4,12353.88,0
25000.0,0.299,10.68,1,0.475,8,12639.59,0
61581.12,0.328,4.96,3,0.59,13,4291.11,0
41358.38,0.073,6.09,2,0.615,6,8253.58,0
34246.17,0.046,7.25,1,0.124,11,10424.18,0
29200.19,0.094,6.24,0,0.372,10,14400.18,0
29003.08,0.395,4.32,3,0.156,13,8857.86,0
50950.74,0.445,8.13,0,0.556,5,16902.17,0
47150.89,0.128,11.43,1,0.422,13,8098.59,0
37573.13,0.243,9.28,1,0.401,1,8051.14,0
39763.14,0.204,5.63,4,0.537,7,5289.24,0
29585.85,0.185,9.42,0,0.316,12,24246.43,0
38315.18,0.021,10.41,1,0.899,7,12251.62,0
54723.27,0.336,10.15,2,0.051,9,19077.06,0
29212.23,0.187,10.45,1,0.741,13,9034.39,0
48165.49,0.244,8.57,0,0.679,9,10760.02,0
34149.17,0.149,9.13,1,0.591,13,11130.32,0
25000.0,0.076,2.34,2,0.455,6,10401.36,0
58196.91,0.193,4.78,2,0.241,13,4764.6,0
25000.0,0.33,10.02,0,0.316,13,13005.76,0
34108.79,0.364,6.12,2,0.341,9,16495.73,0
58351.4,0.055,5.12,0,0.52,13,12490.19,0
30469.34,0.19,0.85,2,0.707,8,12740.65,1
55820.35,0.096,6.92,1,0.494,5,23480.17,0
34304.25,0.181,13.02,0,0.647,2,14417.86,0
38841.47,0.197,12.07,3,0.786,12,9865.97,0
77620.87,0.215,7.87,2,0.267,1,15119.46,0
59726.24,0.139,3.81,1,0.401,6,13045.2,0
41363.95,0.059,5.44,3,0.334,1,13003.67,0
31923.68,0.217,7.38,0,0.348,13,16951.53,0
40514.3,0.289,3.06,2,0.216,1,17403.47,0
71493.61,0.267,6.28,2,0.344,2,5588.78,0
85838.06,0.144,8.11,0,0.356,12,11985.11,0
32307.63,0.166,0.79,1,0.254,5,15246.51,0
66535.16,0.202,6.01,2,0.495,11,14080.22,0
25000.0,0.33,4.93,3,0.432,1,12924.34,0
49309.51,0.259,8.35,0,0.555,6,18945.47,0
45753.71,0.156,9.46,0,0.095,12,11869.84,0
57779.19,0.061,8.53,1,0.619,10,4133.9,0
29991.13,0.209,7.21,3,0.409,7,12089.35,0
42239.29,0.2,10.49,1,0.43,8,8896.49,0
25000.0,0.547,5.95,4,0.541,2,17377.76,1
32192.13,0.08,2.7,0,0.365,2,15010.3,0
39896.69,0.153,4.23,1,0.396,10,18274.85,0
42962.36,0.273,5.13,1,0.172,10,3971.99,0
